aweme_id,cid,text,image_list,digg_count,create_time,user_nickname,user_unique_id,user_avatar,sticker,reply_comment_total,ip_label
7456499005523070258,7456500608876577596,哈哈，你不如星期二[呆无辜],,10,1736101863,🐼砍王🐻,Woeting0212,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_c0cf32ddeed54ca4a128b118503aaff9.jpeg?from=2064092626,,1,江苏
7456499005523070258,7456691638258713378,[赞],,1,1736146320,66666,dysx9az21n36,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_463efd4151f24719b1a15ba96132310b.jpeg?from=2064092626,,0,北京
7456499005523070258,7456590052707353371,,,1,1736122670,狂暴小夹子,YYGG98101,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o4u9SBQ43ADxAmAhIHDBEN23uaFe7eVE8AwIfA.jpeg?from=2064092626,https://p11-sign.douyinpic.com/obj/tos-cn-o-0812/ogFRHGYfQUQAekMBWrAIIewcfrANAxUFf2EkQD?lk3s=7b078dd2&x-expires=1777388400&x-signature=XfebZboOUqR6FHqkBFP9wWcoZm8%3D&from=2064092626&s=sticker_comment&se=false&sc=sticker_heif&biz_tag=aweme_comment&l=20260427224721083C22BEAEE22B072FE2,0,重庆
7456499005523070258,7456602640442196794,,,1,1736125599,芋圆葡淘,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_okyypFE9eDoBcXA4DwA5AJheEf3WAYEEmjIAgA.jpeg?from=2064092626,https://p11-sign.douyinpic.com/obj/douyin-user-image-file/259242974a92747e32b9a4967e8e4012?lk3s=7b078dd2&x-expires=1777388400&x-signature=R1LJQKyUY%2Fu%2B5K9OIuWcZObUcco%3D&from=2064092626&s=sticker_comment&se=false&sc=sticker_heif&biz_tag=aweme_comment&l=20260427224721083C22BEAEE22B072FE2,0,河北
7456499005523070258,7457050977251033914,才胖子，你怎么跟我家的猫同款招财围巾🧣,,0,1736229982,承诺,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_da5a2e098c054a7fac92f6c074666a6c.jpeg?from=2064092626,,0,湖南
7456499005523070258,7456700356454908731,@嗯嗯嗯。 我没有！,,0,1736148348,张君雅1v4⁸⁰⁰⁸,sorry51074,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_f3d3d462dd79d7978b9573ebbdb9e529.jpeg?from=2064092626,,2,四川
7456499005523070258,7456677095910982411,,,0,1736142933,心灵*,86942627217,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oooA9LIxnECAAAAesCgFuCJEI9DAS8ATPgfSk1.jpeg?from=2064092626,https://p5-ex-gddgtc-sign.douyinpic.com/obj/artist-material/84bcee2c416e60b05f2a89363fdc6f33?lk3s=7b078dd2&x-expires=1777388400&x-signature=lphu7qUR%2FI%2BX%2FRfo94hXcUIqLi4%3D&from=2064092626&s=sticker_comment&se=false&sc=sticker_heif&biz_tag=aweme_comment&l=20260427224721083C22BEAEE22B072FE2,0,云南
7456499005523070258,7456624905616294707,黄皮子才娟娟好可爱,,0,1736130787,光之迪迦,,https://p3-pc.douyinpic.com/aweme/100x100/f69a0011186bc7ddec3f.jpeg?from=2064092626,,0,四川
7456499005523070258,7456624836719182655,才[捂脸],,0,1736130764,释怀🐸,fansuoxiangy,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oQTTnFC9NDpD0FAZtgAZA2lOEfVWeYAEtLIA7A.jpeg?from=2064092626,,0,黑龙江
7456499005523070258,7456608000255525668,星期二帅的哦[呲牙],,0,1736126849,嗯嗯嗯。,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_o8999TMqpEeAAAEtPEvFFC0EIUDAfLAOiwfDSA.jpeg?from=2064092626,https://p3-sign.douyinpic.com/obj/artist-material/7630be82b1d74f507b7f932bb169b858?lk3s=7b078dd2&x-expires=1777388400&x-signature=FOZYVarfA4bMJKh%2FqMgG7gujAis%3D&from=2064092626&s=sticker_comment&se=false&sc=sticker_heif&biz_tag=aweme_comment&l=20260427224721083C22BEAEE22B072FE2,0,河北
