aweme_id,cid,text,image_list,digg_count,create_time,user_nickname,user_unique_id,user_avatar,sticker,reply_comment_total,ip_label
7380058929507749158,7380158398640554806,和张老黑同款六点起床晨跑 顺便扶老奶奶老爷爷过马路  药到病除[绝望的凝视][暗中观察][摸头],,2,1718327039,魅她.N,N12201206,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_25e449df208c1252f72d6bbc9f673e6b.jpeg?from=2064092626,,2,广东
7380058929507749158,7384539459679306532,起来挣钱上三亚[奸笑][奸笑],,1,1719347106,胖夾子,28095580670,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_o8QNMBqiaPjPAB3IAyn8FAIaLwUAEBvxA5iwF.jpeg?from=2064092626,,0,广东
7380058929507749158,7380060171144381235,[躺平],,1,1718304192,🦄小胡子,3303953.,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_ooEvApgCdDWEAZF9RJIA78An0BwffP2uAD7EYD.jpeg?from=2064092626,,0,广东
7380058929507749158,7380190677756511013,[一起加油][一起加油][一起加油],,1,1718334551,66666,dysx9az21n36,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_463efd4151f24719b1a15ba96132310b.jpeg?from=2064092626,,0,北京
7380058929507749158,7380062792042578728,妳又干蛤 不要明天又請假[看],,1,1718304804,🦁🖤,35320909451,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_0f09da1183fb6f9e9e52114ee0bc183c.jpeg?from=2064092626,,1,中国台湾
7380058929507749158,7382555993509970739,我们要永远不死[暗中观察],,0,1718885269,我与春风皆过客,72935475855,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_5f958e655865247bf949649b0e163b68.jpeg?from=2064092626,,0,山西
7380058929507749158,7380136660963132212,要与外人沟通链接的，每天散散步，逛逛市场，回爸妈家吃吃饭，下楼喝一杯奶茶，吃一碗粉,,0,1718321978,远志,87311602813,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oMHoDffQAEJnIdAN6ApwFCUhEB9QAAlVCEBAmq.jpeg?from=2064092626,,0,广东
7380058929507749158,7380137761179091723,物业伤感猛女圆[呆无辜],,0,1718322232,楪祈,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_c2d1fc0efce426bec45351bc82bbb93f.jpeg?from=2064092626,,0,江苏
7380058929507749158,7380153675060282152,午夜伤感猛女圆[偷笑],,0,1718325936,从零开始@,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oEGIAIeAUQYfFLIDrMKeD9roFdASI2AufZIsAC.jpeg?from=2064092626,,0,广东
7380058929507749158,7380156011195974435,猛女圆起来说话[呆无辜],,0,1718326481,张有才,Tomboy6666,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_191391318113a683af43db448261b12a.jpeg?from=2064092626,,0,浙江
7380058929507749158,7384521967044543259,做你该做的事情，并且接受它的事与愿违！  ：圆圆音乐品味很棒[鼓掌]优雅舒缓的爵士曲风一下子让人变得放松且慵懒！,,0,1719343024,蝗虫的大腿,Alex952575,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_188b46ee86a9811bc66265a7811398be.jpeg?from=2064092626,,0,陕西
7380058929507749158,7380166539426939648,一天天的，还有我们这个大家庭在呢,,0,1718328931,天逸,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_3dcea08600e8ba47a3f95d2ab4d7970e.jpeg?from=2064092626,,0,广东
