aweme_id,cid,reply_id,reply_to_reply_id,text,image_list,digg_count,create_time,user_nickname,user_unique_id,user_avatar,sticker,reply_to_username,ip_label
7268594825438563595,7268656243534037815,7268596696337646392,0,[比心][比心]张萝莉有幸遇见你，真好,,3,1692365920,伍月夕`,76911007643,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o8AAFIAMgimAeLzVshExCFoA9AcDsgXCCEfC4j.jpeg?from=2064092626,,,福建
7268594825438563595,7268598570655318838,7268596696337646392,0,这小萝莉不敢应对[泪奔],,0,1692352500,用户12645309820820,34301733215,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o83EIICnAgAQQB9CAEj1fAKA4UZDPFitHD6eiA.jpeg?from=2064092626,,,广东
7268594825438563595,7268625456704881442,7268596696337646392,0,护手霜变成擦鞋的就跟奈斯啊[尬笑][尬笑],,0,1692358751,대77,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_aaf2bf4754ae437697ae5cf906004495.jpeg?from=2064092626,,,广东
7268594825438563595,7268644869445829417,7268596696337646392,0,心姐是真疼显眼包呀,,0,1692363271,盐都大侠 ⁵¹⁰⁷⁴,yandoudaxiag,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oQSyeU8TyECAAAAEnC2fyC7hIyzAchAtcgNJbY.jpeg?from=2064092626,,,四川
7268594825438563595,7268656033299153722,7268596696337646392,0,心姐操不完的心[捂脸],,0,1692365872,伍月夕`,76911007643,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o8AAFIAMgimAeLzVshExCFoA9AcDsgXCCEfC4j.jpeg?from=2064092626,,,福建
7268594825438563595,7268612104890385186,7268598710861595433,0,你个张萝莉，真给我们川妹儿长脸,,0,1692355655,天空有只熊🐻,76428715947,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oEVHGrgItAE32aB2AzezFQCAbhANfAALU7AIpK.jpeg?from=2064092626,,,四川
7268594825438563595,7268616991982781225,7268598710861595433,7268612104890385186,可不，欧舒丹护手霜全套很不好搞的，粉丝们都搞好送给张老六了[赞],,0,1692356782,小米一碗,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oUhyCAeAEAANpIBYAyAgcZ9JDCflP0rzG1aO0K.jpeg?from=2064092626,,天空有只熊🐻,上海
7268594825438563595,7268625532228830004,7268598710861595433,7268616991982781225,应该姐姐送的,,0,1692358776,대77,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_aaf2bf4754ae437697ae5cf906004495.jpeg?from=2064092626,,小米一碗,广东
7268594825438563595,7268630729512370956,7268598710861595433,7268625532228830004,姐姐是真宠老六哈,,0,1692359984,小米一碗,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oUhyCAeAEAANpIBYAyAgcZ9JDCflP0rzG1aO0K.jpeg?from=2064092626,,대77,上海
7268594825438563595,7268646974890410764,7268598710861595433,0,这明明是牙膏,,0,1692363763,梁山ོ࿐玉麒麟,xiaonannan2491,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oAOv8OAsQIsS9fABvfOBdGyEzgnLEqAeAAMLG7.jpeg?from=2064092626,,,四川
