aweme_id,cid,reply_id,reply_to_reply_id,text,image_list,digg_count,create_time,user_nickname,user_unique_id,user_avatar,sticker,reply_to_username,ip_label
7612953623395664113,7614777056760595258,7612953940346274623,0,大咪 来根华子[玫瑰],,0,1772953445,非成勿扰,HNZKJYGCYXGS,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_ogmwxAAh0BEyt0qXC7iiwDBEAqAebBAIEpPEnf.jpeg?from=2064092626,,,四川
7612953623395664113,7613220236381635387,7612953940346274623,0,大黄丫头[看],,0,1772590972,🌈削皮机,dd.182636560652,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_d047c3baaf8c4b7b9bd24736cee10fd5.jpeg?from=2064092626,,,山东
7612953623395664113,7613160001549730619,7612953940346274623,0,离谱他妈给离谱开门[色],,0,1772576951,非成勿扰,HNZKJYGCYXGS,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_ogmwxAAh0BEyt0qXC7iiwDBEAqAebBAIEpPEnf.jpeg?from=2064092626,,,四川
7612953623395664113,7612981287699415817,7612953940346274623,0,[大笑][大笑][大笑]你怎么回复这么快,,1,1772535335,暮色,41974269067,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_5c7a0294e9d56d0262af7276c638e15c.jpeg?from=2064092626,,,湖南
7612953623395664113,7612979708921955113,7612953940346274623,0,咪姐说我见过小的没见过这么小的[泪奔],,2,1772534968,𝟟𝟟,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_bc6db68f0e9d119cdb162e09065087aa.jpeg?from=2064092626,,,重庆
7612953623395664113,7612977228393857826,7612953940346274623,0,咪姐说我没见过这么小的[大笑],,1,1772534390,BCY,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_2f06d00087cfa95457c31.jpeg?from=2064092626,,,浙江
7612953623395664113,7612973839626388283,7612953940346274623,0,咪姐还是首评[躺平],,0,1772533601,薯条搭配土豆泥,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_ca120664c81bd6136d35605727b30e8f.jpeg?from=2064092626,,,上海
7612953623395664113,7612959423204918073,7612953940346274623,0,你太懂了[看],,3,1772530246,风的影子🧸,i80888z,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_okGGgwBAAIzAiCAeDNPCeDANg1PD32A5AiAvAE.jpeg?from=2064092626,,,云南
7612953623395664113,7612960891210072869,7612953940346274623,7612959423204918073,哥，能给我解释一下吗[捂脸][捂脸][捂脸],,1,1772530586,北极上空的亮星,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oEitI6gIIJGAW8SLnSE3CTOMeAfJ7BAAEDYSep.jpeg?from=2064092626,,风的影子🧸,北京
7612953623395664113,7612969174851404602,7612953940346274623,7612960891210072869,她为啥叫全蛋呐[看],,0,1772532514,风的影子🧸,i80888z,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_okGGgwBAAIzAiCAeDNPCeDANg1PD32A5AiAvAE.jpeg?from=2064092626,,北极上空的亮星,云南
7612953623395664113,7612957119533810484,7612953940346274623,0,唱首歌让张老黑吃面没有味口[呲牙][呲牙][呲牙][呲牙],,1,1772529709,☞零度☜,w..036,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oUAAVDPdLBAufVLEAnEPHJX7eAeIaQb74B0vsS.jpeg?from=2064092626,,,广东
7612953623395664113,7612955662956528441,7612953940346274623,0,守着抖音？,,0,1772529370,三天不上班,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_284d20001c18ebddba6f8.jpeg?from=2064092626,,,江西
7612953623395664113,7612954929725227786,7612953940346274623,0,你住抖音里了？,,0,1772529198,H-,285_,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oAAsEaIGAKeB1eqAFSiTBnpIYALqe7AJIVE4SA.jpeg?from=2064092626,,,甘肃
7612953623395664113,7612954744333058853,7612953940346274623,0,咪姐快开播[举手],,0,1772529156,幺幺,28131832473,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_ooAIwE9A93PEnAvfcAt3DLdmne8DAEFVerUE5g.jpeg?from=2064092626,,,河南
7612953623395664113,7612954676233929515,7612953940346274623,0,你在干嘛回的这么快,,0,1772529142,一世芳华＠(￣-￣)＠,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_3114b0007823acefaa5a9.jpeg?from=2064092626,,,浙江
7612953623395664113,7612991882641359625,7612988492705415993,0,你还是没看懂！[看][看][看],,0,1772537801,じ☆柒安·ꦿ໊ོ⁵²⁰❤️,mojiezuo1224,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_8b2ce8aae855d2d69ca18080c0951b96.jpeg?from=2064092626,,,江苏
7612953623395664113,7612993420807013169,7612988492705415993,7612991882641359625,也许吧,,0,1772538161,一枚小逗奶,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_4d3a4d2936fc45d48e3f018fe0f72528.jpeg?from=2064092626,,じ☆柒安·ꦿ໊ོ⁵²⁰❤️,湖南
7612953623395664113,7613001435584430875,7612988492705415993,7612993420807013169,麻了[不失礼貌的微笑],,0,1772540025,十一🏂,MX666699,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ocDApIDfFADHYVHqA9QEACgALgoIQCAfgp6uJE.jpeg?from=2064092626,,一枚小逗奶,河南
7612953623395664113,7613005769965781817,7612988492705415993,7613001435584430875,你懂了喔[戳手手],,0,1772541035,一枚小逗奶,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_4d3a4d2936fc45d48e3f018fe0f72528.jpeg?from=2064092626,,十一🏂,湖南
7612953623395664113,7615317955450110746,7612988492705415993,7612991882641359625,能解释一下吗[躺平],,0,1773079385,32,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_owNCuR0ACfmBSx5qAAA9u2fdAzAi77iogEHIQ3.jpeg?from=2064092626,,じ☆柒安·ꦿ໊ོ⁵²⁰❤️,广东
7612953623395664113,7615318275858318130,7612988492705415993,7615317955450110746,你看她夹的东西像什么[微笑],,0,1773079464,じ☆柒安·ꦿ໊ོ⁵²⁰❤️,mojiezuo1224,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_8b2ce8aae855d2d69ca18080c0951b96.jpeg?from=2064092626,,32,江苏
7612953623395664113,7615319215352972082,7612988492705415993,7615318275858318130,[尬笑][尬笑][尬笑]我看评论好像懂了，结了婚的我都赶不上这上高速的速度[捂脸],,0,1773079684,32,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_owNCuR0ACfmBSx5qAAA9u2fdAzAi77iogEHIQ3.jpeg?from=2064092626,,じ☆柒安·ꦿ໊ོ⁵²⁰❤️,广东
7612953623395664113,7615319616982893322,7612988492705415993,7615319215352972082,[戳手手][戳手手][戳手手],,0,1773079777,じ☆柒安·ꦿ໊ོ⁵²⁰❤️,mojiezuo1224,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_8b2ce8aae855d2d69ca18080c0951b96.jpeg?from=2064092626,,32,江苏
7612953623395664113,7613291335655244596,7612964437205615397,0,在海岛被老黑爆锤了[灵机一动],,0,1772607524,诚实可靠小郎君,79681252401,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oE44AniEUA8OApQbAgfAwNlJ6D9ewAq3DIOCAC.jpeg?from=2064092626,,,广西
7612953623395664113,7612970900472808226,7612966868442710794,0,,"['https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/0807ecb527dc452f9e6ecfe95c5a1d59~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776952800&x-signature=p6AZVW1V1UaECjA3cyr%2Bq4EJQTU%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202604222155334443335DE70D73A27C58', 'https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/0807ecb527dc452f9e6ecfe95c5a1d59~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776952800&x-signature=VRKRFBsUaxWmMTyS0Byi6cQ1mzk%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202604222155334443335DE70D73A27C58', 'https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/0807ecb527dc452f9e6ecfe95c5a1d59~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1776952800&x-signature=m%2B0db3WN9ecAv9T45mWImT2l2gw%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202604222155334443335DE70D73A27C58', 'https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/0807ecb527dc452f9e6ecfe95c5a1d59~tplv-p14lwwcsbr-7.jpeg?lk3s=7b078dd2&x-expires=1776952800&x-signature=s2AHGZqKwK1syVVWZkD9xTgNSvA%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=202604222155334443335DE70D73A27C58']",0,1772532917,张老黑的飞哥⁵¹⁰⁷⁴,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oovksEAcRzAAAkhBDIgIWig5QZYPtawPgadAi.jpeg?from=2064092626,,,广东
7612953623395664113,7613481769728049954,7613371707932852992,0,别名，以前和现在[黑脸],,0,1772651877,不过客é,for0110,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_osCSCEFIBAKHRCITgif4AvAA2iHrA0AAd1qegS.jpeg?from=2064092626,,,广东
7612953623395664113,7614749295510733625,7613083394913665851,0,[看]七锦,,0,1772946982,诗和远方¥,dyz8pigga634,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_a65ad9cb01c210105f678980b845dd87.jpeg?from=2064092626,,,福建
