aweme_id,cid,reply_id,reply_to_reply_id,text,image_list,digg_count,create_time,user_nickname,user_unique_id,user_avatar,sticker,reply_to_username,ip_label
7288253442756283706,7288279069283599165,7288255697057366818,0,[看],,0,1696934711,刘,T98T67,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_961641dd3a1141d456aad338dafed5af.jpeg?from=2064092626,,,广东
7288253442756283706,7298015989962212135,7288255697057366818,0,老婆[色],,0,1699201772,北枳～,45044231346,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_28e519fb4270481007eab9a6bd2c05b5.jpeg?from=2064092626,,,江西
7288253442756283706,7288291523509437236,7288261976777540367,0,对,,1,1696937609,老衲还俗,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ocPHIEAVd3AAAQcBBIgIBigtwTHhtaZPTEEAi.jpeg?from=2064092626,,,浙江
7288253442756283706,7317523392613008169,7288261976777540367,0,家妻献丑了,,0,1703743686,咻咻咻iii,AAXM1996,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_b58955b67645ed258a1bebbd149ce938.jpeg?from=2064092626,,,四川
7288253442756283706,7336605165683000115,7288261976777540367,0,真好看阿[舔屏],,0,1708186511,白马川,xx96515328,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_osfgAvaBgnyjEwEBBLjFAAVDEKAfSI9KWueAAE.jpeg?from=2064092626,,,天津
7288253442756283706,7288265988743086883,7288259819051975463,0,抓,,0,1696931690,我家大王…她超凶,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_c548d6fbafeb3da2c68e06499c305459.jpeg?from=2064092626,,,广东
7288253442756283706,7288264652932612875,7288262716506030900,0,@,,0,1696931357,FIY小贝,FIYxiaobei99,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_e2f55b6dade146379ad12cf0b1f4b81d.jpeg?from=2064092626,https://p26-sign.douyinpic.com/obj/31326000365d513536c66?lk3s=7b078dd2&x-expires=1777388400&x-signature=yGccFz9IF9TmtncwvKzH85ZUZSg%3D&from=2064092626&s=sticker_comment&se=false&sc=sticker_heif&biz_tag=aweme_comment&l=2026042722521621F696D34E8CBBB873DE,,广东
7288253442756283706,7288347683193029412,7288262716506030900,7288280618399892224,我尿黄。但是我有糖尿病，一点甜头不想给他你懂吧,,0,1696950686,hdjciisnniikkxn,21576808978,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oYZllNg5fAEuueD2AB9mv0CtriANiAAbVaAI61.jpeg?from=2064092626,,名字长傻子会跟着读,江苏
7288253442756283706,7288270292601307944,7288257261855327037,0,是才正总,,0,1696932668,星际,dy14srwawkbic,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/aweme_default_avatar.png.jpeg?from=2064092626,,,四川
7288253442756283706,7319040211861308199,7288291849785115426,0,只要粉的久，终会奔现[思考],,0,1704096847,o>_<o☞*麦人参的普通人,dyhu7p2m0t5n,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ogXALbLEtgs9n7AIAPWDA7CNtAxeEKl4leVaAD.jpeg?from=2064092626,,,吉林
7288253442756283706,7288255819883332367,7288254222913536823,0,删掉。我要当首评,,1,1696929300,仙女不讲理,83289792434,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_ae0ec33a52b69fed3e7a797c9af17383.jpeg?from=2064092626,,,IP未知
7288253442756283706,7288256008995455759,7288254222913536823,0,@常优秀💫：痛恨用表情抢首评的[看][看][看],,0,1696929342,👁‿👁,,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_og4AFNZxIAmnAztvTZiMAWEC1PN2iAahdwEAB.jpeg?from=2064092626,,,陕西
7288253442756283706,7288256072278770493,7288254222913536823,7288255819883332367,[捂脸][捂脸][捂脸] 姐姐,,0,1696929356,明仔,zym1580,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_d507c8bae7d2bf2762e584b9e2f0110f.jpeg?from=2064092626,,仙女不讲理,广东
7288253442756283706,7288288593063691067,7288254222913536823,0,叉出去,,0,1696936929,巷尾信使,Zzzju0609,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oAIAfoQAmC5AUg9knkQAFFEAtmDcXvATlfU03N.jpeg?from=2064092626,,,浙江
7288253442756283706,7444173389474939687,7443326039005627147,0,滚出去,,0,1733231686,才扁扁,40072747073,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oAXgAA2heNMNHtAlVgAyxIAmEALyhFzMrmsAfC.jpeg?from=2064092626,,,吉林
